date,storeCode,store,divisionCode,division,totalPrice
20230914,6,Kagoshima,4,油,388
20230826,6,Kagoshima,4,油,990
20230801,2,Kumamoto,0,米,745
20230809,1,Saga,2,味噌,675
20231018,6,Kagoshima,2,味噌,806
20231018,2,Kumamoto,2,味噌,853
20230927,1,Saga,3,肉,978
20230824,3,Oita,0,米,976
20230913,2,Kumamoto,4,油,328
20231025,3,Oita,2,味噌,519
20230917,4,Miyazaki,3,肉,810
20230922,3,Oita,1,卵,821
20230907,3,Oita,0,米,791
20230820,1,Saga,3,肉,398
20230818,1,Saga,5,野菜,405
20230923,4,Miyazaki,4,油,775
20230821,0,Fukuoka,4,油,970
20231007,4,Miyazaki,4,油,761
20231003,1,Saga,2,味噌,555
20230914,4,Miyazaki,2,味噌,470
20230808,4,Miyazaki,3,肉,399
20230807,6,Kagoshima,1,卵,356
20230913,6,Kagoshima,0,米,441
20230817,0,Fukuoka,1,卵,814
20230928,3,Oita,1,卵,453
20230925,3,Oita,5,野菜,948
20230926,0,Fukuoka,0,米,985
20230928,2,Kumamoto,4,油,362
20230813,1,Saga,3,肉,787
20230809,6,Kagoshima,3,肉,372
20230902,3,Oita,4,油,387
20230804,4,Miyazaki,4,油,315
20231030,3,Oita,2,味噌,977
20230914,6,Kagoshima,2,味噌,560
20230908,6,Kagoshima,3,肉,364
20231005,6,Kagoshima,2,味噌,505
20230901,0,Fukuoka,3,肉,336
20231010,6,Kagoshima,5,野菜,799
20230804,0,Fukuoka,4,油,780
20230815,4,Miyazaki,5,野菜,751
20230924,3,Oita,4,油,902
20230820,2,Kumamoto,2,味噌,582
20231025,4,Miyazaki,2,味噌,570
20230804,0,Fukuoka,5,野菜,655
20230903,1,Saga,4,油,452
20230812,4,Miyazaki,3,肉,461
20231002,3,Oita,1,卵,992
20230906,3,Oita,0,米,949
20230802,2,Kumamoto,2,味噌,407
20230815,0,Fukuoka,5,野菜,533
20230821,5,Nagasaki,5,野菜,885
20230801,1,Saga,1,卵,529
20231004,6,Kagoshima,5,野菜,499
20230903,5,Nagasaki,0,米,996
20230823,3,Oita,2,味噌,644
20230903,5,Nagasaki,1,卵,804
20230810,2,Kumamoto,2,味噌,327
20231006,2,Kumamoto,0,米,983
20230920,4,Miyazaki,2,味噌,666
20230902,5,Nagasaki,0,米,637
20230903,6,Kagoshima,0,米,826
20231031,3,Oita,0,米,425
20230802,6,Kagoshima,5,野菜,752
20231028,2,Kumamoto,4,油,826
20230926,1,Saga,0,米,952
20231010,5,Nagasaki,2,味噌,955
20231019,0,Fukuoka,1,卵,566
20231010,3,Oita,5,野菜,945
20230925,5,Nagasaki,0,米,811
20230919,4,Miyazaki,0,米,365
20230923,5,Nagasaki,5,野菜,641
20231001,5,Nagasaki,2,味噌,525
20230817,3,Oita,1,卵,920
20230916,6,Kagoshima,4,油,922
20231009,6,Kagoshima,0,米,704
20231024,0,Fukuoka,2,味噌,631
20231005,0,Fukuoka,1,卵,539
20231017,3,Oita,3,肉,469
20230804,4,Miyazaki,0,米,834
20230812,1,Saga,2,味噌,595
20230817,0,Fukuoka,2,味噌,301
20230927,4,Miyazaki,0,米,363
20230828,4,Miyazaki,3,肉,502
20230815,3,Oita,0,米,323
20230930,0,Fukuoka,2,味噌,327
20230926,2,Kumamoto,5,野菜,400
20230814,0,Fukuoka,4,油,702
20230919,4,Miyazaki,3,肉,704
20230907,1,Saga,0,米,427
20231006,4,Miyazaki,3,肉,494
20230923,5,Nagasaki,0,米,640
20230823,6,Kagoshima,0,米,383
20231031,4,Miyazaki,0,米,482
20230911,2,Kumamoto,2,味噌,338
20231001,4,Miyazaki,1,卵,733
20230901,1,Saga,2,味噌,586
20231016,6,Kagoshima,2,味噌,331
20230826,4,Miyazaki,1,卵,348
20230921,6,Kagoshima,5,野菜,442
20230912,3,Oita,2,味噌,694
20231024,3,Oita,2,味噌,849
20230906,0,Fukuoka,3,肉,348
20230918,0,Fukuoka,2,味噌,689
20231030,2,Kumamoto,5,野菜,679
20230910,3,Oita,1,卵,836
20230921,5,Nagasaki,2,味噌,747
20230904,2,Kumamoto,2,味噌,329
20230904,3,Oita,5,野菜,692
20230809,4,Miyazaki,1,卵,793
20231006,2,Kumamoto,5,野菜,807
20230913,2,Kumamoto,3,肉,372
20230813,3,Oita,0,米,450
20231016,0,Fukuoka,4,油,745
20230806,0,Fukuoka,0,米,935
20230807,0,Fukuoka,0,米,522
20230902,3,Oita,5,野菜,362
20230827,6,Kagoshima,1,卵,464
20230809,6,Kagoshima,1,卵,301
20230913,1,Saga,5,野菜,335
20230928,3,Oita,2,味噌,494
20231022,1,Saga,0,米,507
20230815,6,Kagoshima,1,卵,805
20231016,5,Nagasaki,1,卵,732
20231010,1,Saga,0,米,657
20230817,2,Kumamoto,5,野菜,806
20230902,6,Kagoshima,2,味噌,693
20230831,0,Fukuoka,5,野菜,612
20231002,1,Saga,3,肉,337
20230814,3,Oita,3,肉,915
20231021,1,Saga,5,野菜,679
20230914,4,Miyazaki,1,卵,844
20230826,1,Saga,2,味噌,691
20230807,5,Nagasaki,0,米,783
20230822,1,Saga,5,野菜,618
20231028,4,Miyazaki,2,味噌,779
20230908,4,Miyazaki,2,味噌,753
20231024,0,Fukuoka,4,油,641
20231018,5,Nagasaki,5,野菜,592
20230824,2,Kumamoto,2,味噌,449
20231004,1,Saga,3,肉,795
20230903,0,Fukuoka,4,油,456
20231030,3,Oita,0,米,727
20231016,2,Kumamoto,4,油,564
20230804,2,Kumamoto,1,卵,929
20230813,3,Oita,0,米,925
20231022,4,Miyazaki,5,野菜,490
20230925,4,Miyazaki,3,肉,819
20230811,0,Fukuoka,3,肉,880
20231024,6,Kagoshima,0,米,956
20230819,1,Saga,5,野菜,855
20230926,2,Kumamoto,3,肉,800
20231017,2,Kumamoto,5,野菜,907
20231028,3,Oita,4,油,423
20231012,6,Kagoshima,2,味噌,605
20231001,5,Nagasaki,4,油,357
20230925,1,Saga,2,味噌,756
20231027,2,Kumamoto,0,米,614
20230928,5,Nagasaki,2,味噌,887
20230918,5,Nagasaki,3,肉,590
20230928,0,Fukuoka,4,油,335
20230916,5,Nagasaki,1,卵,828
20231023,2,Kumamoto,1,卵,379
20230818,4,Miyazaki,5,野菜,851
20231023,4,Miyazaki,3,肉,437
20230806,4,Miyazaki,0,米,340
20230802,2,Kumamoto,5,野菜,727
20230909,3,Oita,3,肉,512
20230915,1,Saga,2,味噌,927
20230818,6,Kagoshima,1,卵,930
20231028,4,Miyazaki,1,卵,340
20230806,2,Kumamoto,4,油,606
20230915,4,Miyazaki,5,野菜,652
20230928,4,Miyazaki,4,油,825
20230906,0,Fukuoka,3,肉,895
20231003,1,Saga,5,野菜,834
20230828,2,Kumamoto,4,油,894
20230802,1,Saga,5,野菜,370
20231010,0,Fukuoka,0,米,651
20230806,6,Kagoshima,2,味噌,691
20231019,1,Saga,1,卵,943
20231031,0,Fukuoka,1,卵,921
20231019,0,Fukuoka,2,味噌,506
20230828,0,Fukuoka,3,肉,938
20230913,0,Fukuoka,0,米,914
20230913,5,Nagasaki,2,味噌,552
20231030,5,Nagasaki,5,野菜,670
20230912,5,Nagasaki,4,油,797
20231015,0,Fukuoka,1,卵,360
20231020,4,Miyazaki,1,卵,642
20230929,0,Fukuoka,5,野菜,979
20230822,3,Oita,1,卵,661
20231018,1,Saga,5,野菜,446
20231024,5,Nagasaki,4,油,847
20231008,5,Nagasaki,3,肉,382
20230918,1,Saga,2,味噌,424
20230930,1,Saga,0,米,444
20230813,1,Saga,2,味噌,933
20230920,3,Oita,4,油,793
20231022,6,Kagoshima,5,野菜,719
20230825,2,Kumamoto,2,味噌,349
20230930,4,Miyazaki,4,油,357
20230813,4,Miyazaki,1,卵,432
20230807,0,Fukuoka,4,油,980
20231027,6,Kagoshima,2,味噌,492
20230827,1,Saga,3,肉,354
20230905,2,Kumamoto,5,野菜,775
20230903,1,Saga,5,野菜,598
20230923,4,Miyazaki,3,肉,937
20231019,1,Saga,5,野菜,620
20230826,1,Saga,3,肉,998
20230814,4,Miyazaki,1,卵,352
20231030,6,Kagoshima,3,肉,341
20230927,5,Nagasaki,4,油,855
20231009,0,Fukuoka,0,米,978
20231015,4,Miyazaki,3,肉,568
20230913,3,Oita,0,米,613
20230816,3,Oita,1,卵,791
20230816,6,Kagoshima,4,油,377
20231021,1,Saga,5,野菜,420
20231009,5,Nagasaki,3,肉,517
20231014,3,Oita,1,卵,789
20230802,4,Miyazaki,2,味噌,667
20230823,2,Kumamoto,4,油,878
20230925,5,Nagasaki,0,米,448
20230924,2,Kumamoto,0,米,633
20230818,5,Nagasaki,4,油,632
20231019,3,Oita,3,肉,778
20230824,1,Saga,4,油,497
20231007,1,Saga,2,味噌,689
20231029,2,Kumamoto,3,肉,388
20231024,5,Nagasaki,5,野菜,974
20230926,1,Saga,1,卵,989
20230831,2,Kumamoto,2,味噌,797
20230811,4,Miyazaki,2,味噌,763
20230921,5,Nagasaki,2,味噌,378
20230915,6,Kagoshima,2,味噌,521
20230820,5,Nagasaki,1,卵,340
20231005,3,Oita,3,肉,982
20230912,3,Oita,0,米,641
20230904,0,Fukuoka,1,卵,798
20231011,5,Nagasaki,3,肉,965
20231001,5,Nagasaki,0,米,303
20231022,3,Oita,4,油,996
20230925,5,Nagasaki,2,味噌,874
20230825,1,Saga,3,肉,881
20230928,0,Fukuoka,1,卵,326
20231030,2,Kumamoto,2,味噌,386
20230906,5,Nagasaki,4,油,505
20231018,4,Miyazaki,3,肉,925
20231022,3,Oita,0,米,558
20230915,2,Kumamoto,0,米,775
20230902,1,Saga,2,味噌,949
20230913,5,Nagasaki,3,肉,496
20230906,1,Saga,3,肉,537
20230922,1,Saga,4,油,879
20231030,2,Kumamoto,4,油,591
20231007,2,Kumamoto,1,卵,507
20230916,3,Oita,0,米,458
20231002,2,Kumamoto,0,米,705
20231009,1,Saga,4,油,564
20230904,6,Kagoshima,4,油,476
20230819,1,Saga,2,味噌,425
20230818,1,Saga,3,肉,444
20230815,0,Fukuoka,4,油,343
20230804,5,Nagasaki,4,油,903
20231015,3,Oita,3,肉,723
20230819,3,Oita,0,米,918
20230814,0,Fukuoka,5,野菜,706
20231014,3,Oita,5,野菜,858
20231006,3,Oita,4,油,925
20230926,2,Kumamoto,4,油,768
20230918,5,Nagasaki,1,卵,754
20230902,4,Miyazaki,3,肉,821
20231029,2,Kumamoto,2,味噌,893
20230912,4,Miyazaki,4,油,434
20230927,2,Kumamoto,3,肉,599
20230927,5,Nagasaki,4,油,647
20231007,0,Fukuoka,1,卵,860
20230928,5,Nagasaki,3,肉,994
20231016,4,Miyazaki,5,野菜,382
20230929,2,Kumamoto,3,肉,786
20230807,1,Saga,4,油,950
20230825,0,Fukuoka,4,油,806
20231012,0,Fukuoka,0,米,976
20231029,5,Nagasaki,4,油,791
20231004,2,Kumamoto,0,米,707
20230801,1,Saga,0,米,385
20230913,1,Saga,4,油,718
20231007,4,Miyazaki,2,味噌,891
20230803,2,Kumamoto,3,肉,504
20230911,5,Nagasaki,5,野菜,449
20230819,2,Kumamoto,0,米,593
20230917,6,Kagoshima,3,肉,791
20230919,0,Fukuoka,5,野菜,969
20231025,3,Oita,3,肉,939
20230816,3,Oita,0,米,682
20230916,2,Kumamoto,5,野菜,979
20231026,3,Oita,2,味噌,409
20230820,4,Miyazaki,4,油,489
20230925,3,Oita,2,味噌,508
20231008,5,Nagasaki,4,油,670
20231002,2,Kumamoto,5,野菜,839
20230820,0,Fukuoka,0,米,730
20230914,4,Miyazaki,3,肉,814
20231001,4,Miyazaki,0,米,932
20230911,6,Kagoshima,4,油,900
20230910,4,Miyazaki,1,卵,950
20230805,4,Miyazaki,3,肉,655
20230910,0,Fukuoka,4,油,917
20230803,5,Nagasaki,0,米,534
20230806,6,Kagoshima,3,肉,592
20230902,0,Fukuoka,0,米,883
20231006,1,Saga,4,油,511
20231026,5,Nagasaki,2,味噌,999
20231013,3,Oita,2,味噌,829
20231023,5,Nagasaki,2,味噌,308
20230913,2,Kumamoto,4,油,689
20231020,6,Kagoshima,3,肉,407
20231009,4,Miyazaki,4,油,641
20230813,2,Kumamoto,0,米,693
20230921,4,Miyazaki,2,味噌,598
20230826,5,Nagasaki,4,油,668
20230817,3,Oita,0,米,572
20230815,0,Fukuoka,4,油,686
20230903,3,Oita,4,油,478
20230812,4,Miyazaki,1,卵,944
20231028,0,Fukuoka,4,油,634
20230811,3,Oita,4,油,878
20231003,2,Kumamoto,1,卵,326
20231016,0,Fukuoka,1,卵,689
20230830,3,Oita,0,米,814
20230801,3,Oita,4,油,622
20231029,6,Kagoshima,1,卵,918
20230821,5,Nagasaki,0,米,699
20230928,1,Saga,4,油,496
20230922,6,Kagoshima,0,米,385
20230915,1,Saga,2,味噌,345
20230918,6,Kagoshima,5,野菜,960
20230918,5,Nagasaki,5,野菜,433
20231031,5,Nagasaki,1,卵,321
20230903,6,Kagoshima,2,味噌,703
20231027,0,Fukuoka,3,肉,628
20230803,1,Saga,2,味噌,901
20230831,1,Saga,1,卵,423
20230929,3,Oita,1,卵,713
20230807,2,Kumamoto,5,野菜,530
20230818,5,Nagasaki,3,肉,306
20230816,2,Kumamoto,0,米,339
20231008,3,Oita,4,油,515
20231023,1,Saga,3,肉,438
20231030,0,Fukuoka,2,味噌,317
20230827,3,Oita,5,野菜,564
20230916,3,Oita,1,卵,333
20230826,6,Kagoshima,5,野菜,803
20230806,6,Kagoshima,4,油,795
20231005,1,Saga,1,卵,726
20230824,0,Fukuoka,2,味噌,820
20230907,2,Kumamoto,1,卵,894
20230826,6,Kagoshima,0,米,795
20231027,4,Miyazaki,2,味噌,816
20231026,1,Saga,4,油,581
20231028,1,Saga,3,肉,614
20231019,2,Kumamoto,5,野菜,672
20231005,6,Kagoshima,5,野菜,409
20230915,0,Fukuoka,4,油,696
20230811,1,Saga,4,油,564
20230908,6,Kagoshima,3,肉,565
20230801,2,Kumamoto,4,油,697
20231003,4,Miyazaki,0,米,889
20231031,6,Kagoshima,0,米,751
20231024,1,Saga,4,油,705
20230920,6,Kagoshima,3,肉,949
20230907,3,Oita,4,油,722
20230818,0,Fukuoka,2,味噌,863
20230811,0,Fukuoka,2,味噌,936
20230909,2,Kumamoto,1,卵,551
20230823,0,Fukuoka,3,肉,725
20230915,1,Saga,4,油,370
20230808,4,Miyazaki,2,味噌,635
20230813,3,Oita,5,野菜,358
20231011,2,Kumamoto,0,米,588
20230906,1,Saga,3,肉,579
20230930,6,Kagoshima,1,卵,815
20231004,4,Miyazaki,5,野菜,882
20231002,3,Oita,2,味噌,598
20231009,6,Kagoshima,0,米,350
20231027,5,Nagasaki,5,野菜,597
20230904,1,Saga,5,野菜,909
20230820,2,Kumamoto,2,味噌,753
20230914,1,Saga,3,肉,733
20230901,2,Kumamoto,4,油,332
20230910,3,Oita,4,油,717
20230915,0,Fukuoka,3,肉,605
20230903,4,Miyazaki,2,味噌,681
20230827,0,Fukuoka,5,野菜,649
20231028,4,Miyazaki,2,味噌,541
20231026,0,Fukuoka,3,肉,522
20231003,1,Saga,3,肉,428
20230806,0,Fukuoka,5,野菜,462
20230802,0,Fukuoka,3,肉,847
20230909,6,Kagoshima,2,味噌,882
20231027,4,Miyazaki,2,味噌,742
20230909,0,Fukuoka,2,味噌,994
20230913,2,Kumamoto,4,油,335
20230806,5,Nagasaki,1,卵,935
20231022,4,Miyazaki,5,野菜,618
20230829,6,Kagoshima,2,味噌,996
20230803,0,Fukuoka,0,米,861
20230828,0,Fukuoka,1,卵,965
20230821,4,Miyazaki,1,卵,506
20231027,5,Nagasaki,0,米,820
20231015,6,Kagoshima,0,米,758
20230814,0,Fukuoka,2,味噌,736
20231030,4,Miyazaki,3,肉,697
20230807,0,Fukuoka,4,油,438
20230825,5,Nagasaki,0,米,525
20231016,0,Fukuoka,1,卵,889
20230909,5,Nagasaki,1,卵,814
20230818,0,Fukuoka,3,肉,491
20230918,6,Kagoshima,4,油,626
20231028,5,Nagasaki,3,肉,593
20231024,5,Nagasaki,0,米,619
20230921,0,Fukuoka,0,米,570
20230921,1,Saga,4,油,356
20231012,1,Saga,5,野菜,411
20230906,6,Kagoshima,4,油,699
20230803,1,Saga,2,味噌,365
20230922,2,Kumamoto,1,卵,920
20230828,5,Nagasaki,1,卵,874
20231030,6,Kagoshima,1,卵,777
20230901,5,Nagasaki,3,肉,723
20230810,2,Kumamoto,1,卵,397
20231005,6,Kagoshima,3,肉,818
20230828,2,Kumamoto,3,肉,931
20230903,0,Fukuoka,0,米,993
20230916,6,Kagoshima,0,米,308
20230808,1,Saga,5,野菜,536
20230928,2,Kumamoto,2,味噌,834
20230908,4,Miyazaki,1,卵,576
20230829,5,Nagasaki,0,米,327
20231026,5,Nagasaki,1,卵,301
20230812,3,Oita,5,野菜,663
20231022,0,Fukuoka,5,野菜,460
20230919,6,Kagoshima,5,野菜,936
20230806,0,Fukuoka,5,野菜,833
20230922,1,Saga,4,油,980
20231007,5,Nagasaki,3,肉,881
20231021,6,Kagoshima,4,油,585
20230804,2,Kumamoto,4,油,806
20231007,2,Kumamoto,5,野菜,705
20230817,0,Fukuoka,3,肉,635
20230917,5,Nagasaki,1,卵,932
20230817,2,Kumamoto,1,卵,594
20231017,1,Saga,2,味噌,400
20230813,5,Nagasaki,3,肉,531
20231007,4,Miyazaki,5,野菜,813
20231018,1,Saga,5,野菜,697
20230823,0,Fukuoka,3,肉,555
20230818,1,Saga,2,味噌,990
20230821,1,Saga,1,卵,977
20231012,2,Kumamoto,1,卵,552
20230909,4,Miyazaki,5,野菜,808
20230828,3,Oita,1,卵,319
20231006,6,Kagoshima,3,肉,535
20230902,6,Kagoshima,5,野菜,428
20231002,3,Oita,5,野菜,349
20230913,2,Kumamoto,3,肉,765
20230819,3,Oita,3,肉,465
20231011,1,Saga,2,味噌,796
20230922,1,Saga,1,卵,454
20230904,5,Nagasaki,5,野菜,756
20230815,6,Kagoshima,5,野菜,819
20231015,4,Miyazaki,2,味噌,878
20230823,5,Nagasaki,1,卵,815
20231025,4,Miyazaki,4,油,442
20230920,4,Miyazaki,5,野菜,839
20230801,1,Saga,1,卵,524
20230916,1,Saga,4,油,714
20231025,4,Miyazaki,2,味噌,344
20230912,3,Oita,2,味噌,870
20230829,4,Miyazaki,2,味噌,928
20231010,6,Kagoshima,0,米,583
20230809,6,Kagoshima,1,卵,620
20230804,6,Kagoshima,1,卵,588
20230930,4,Miyazaki,1,卵,373
20231028,2,Kumamoto,4,油,522
20231029,1,Saga,3,肉,705
20230907,6,Kagoshima,2,味噌,698
20230811,1,Saga,0,米,430
20231023,2,Kumamoto,5,野菜,471
20230923,5,Nagasaki,0,米,451
20230911,4,Miyazaki,1,卵,313
20230802,3,Oita,2,味噌,343
20230831,5,Nagasaki,2,味噌,710
20231010,1,Saga,0,米,735
20231025,2,Kumamoto,0,米,632
20230820,5,Nagasaki,0,米,305
20231023,2,Kumamoto,4,油,838
20231005,4,Miyazaki,4,油,974
20230922,2,Kumamoto,4,油,733
20231005,6,Kagoshima,3,肉,583
20230806,6,Kagoshima,1,卵,840
20230811,3,Oita,4,油,736
20230830,2,Kumamoto,3,肉,891
20231021,4,Miyazaki,3,肉,486
20230821,2,Kumamoto,5,野菜,573
20231017,4,Miyazaki,4,油,642
20231021,5,Nagasaki,5,野菜,880
20231014,0,Fukuoka,2,味噌,896
20230924,2,Kumamoto,5,野菜,310
20230907,1,Saga,3,肉,410
20231004,5,Nagasaki,5,野菜,467
20230916,3,Oita,2,味噌,951
20230912,1,Saga,3,肉,416
20230911,6,Kagoshima,5,野菜,804
20230830,1,Saga,0,米,913
20230805,2,Kumamoto,5,野菜,947
20231019,2,Kumamoto,4,油,808
20230904,3,Oita,5,野菜,462
20230829,6,Kagoshima,3,肉,691
20231013,0,Fukuoka,0,米,526
20230930,1,Saga,5,野菜,318
20231029,5,Nagasaki,3,肉,459
20230924,2,Kumamoto,4,油,902
20230904,6,Kagoshima,4,油,965
20230901,6,Kagoshima,1,卵,748
20230808,3,Oita,4,油,863
20230813,0,Fukuoka,0,米,392
20230825,3,Oita,0,米,462
20230901,6,Kagoshima,2,味噌,918
20230803,3,Oita,1,卵,364
20231007,6,Kagoshima,2,味噌,665
20230903,0,Fukuoka,1,卵,998
20231010,4,Miyazaki,0,米,512
20230817,4,Miyazaki,1,卵,513
20230822,4,Miyazaki,4,油,369
20230918,5,Nagasaki,5,野菜,429
20231005,5,Nagasaki,3,肉,360
20230924,4,Miyazaki,2,味噌,878
20230918,0,Fukuoka,4,油,546
20231019,6,Kagoshima,4,油,502
20231004,1,Saga,3,肉,419
20231013,2,Kumamoto,2,味噌,476
20231004,5,Nagasaki,5,野菜,668
20231023,5,Nagasaki,0,米,781
20230919,5,Nagasaki,1,卵,960
20230817,3,Oita,3,肉,981
20231030,6,Kagoshima,3,肉,911
20230829,2,Kumamoto,0,米,826
20230827,3,Oita,3,肉,328
20230828,6,Kagoshima,2,味噌,369
20231017,3,Oita,1,卵,694
20230801,2,Kumamoto,4,油,968
20230809,6,Kagoshima,1,卵,884
20230923,5,Nagasaki,1,卵,415
20231007,5,Nagasaki,4,油,758
20230917,2,Kumamoto,3,肉,745
20231011,6,Kagoshima,0,米,689
20230907,0,Fukuoka,5,野菜,750
20231006,2,Kumamoto,3,肉,786
20231013,0,Fukuoka,2,味噌,714
20230805,3,Oita,1,卵,704
20230904,4,Miyazaki,1,卵,466
20231027,3,Oita,0,米,800
20230912,1,Saga,3,肉,523
20230808,2,Kumamoto,4,油,513
20230811,1,Saga,2,味噌,494
20230821,3,Oita,0,米,405
20230810,3,Oita,5,野菜,886
20231010,3,Oita,4,油,860
20230815,5,Nagasaki,5,野菜,894
20230822,3,Oita,0,米,586
20230930,5,Nagasaki,2,味噌,516
20230912,2,Kumamoto,1,卵,945
20231005,6,Kagoshima,3,肉,744
20230928,0,Fukuoka,1,卵,830
20230926,4,Miyazaki,0,米,300
20230906,3,Oita,2,味噌,934
20230805,4,Miyazaki,2,味噌,766
20231007,1,Saga,3,肉,724
20230830,1,Saga,3,肉,903
20230821,1,Saga,5,野菜,615
20230922,1,Saga,5,野菜,788
20230805,4,Miyazaki,5,野菜,706
20230928,1,Saga,4,油,855
20230919,2,Kumamoto,5,野菜,339
20230916,5,Nagasaki,0,米,531
20231004,4,Miyazaki,5,野菜,857
20231008,2,Kumamoto,4,油,861
20231001,0,Fukuoka,2,味噌,871
20230918,1,Saga,2,味噌,750
20230820,4,Miyazaki,1,卵,521
20230810,0,Fukuoka,0,米,559
20230924,2,Kumamoto,2,味噌,736
20230809,0,Fukuoka,4,油,454
20231019,2,Kumamoto,5,野菜,558
20230818,1,Saga,4,油,398
20231010,2,Kumamoto,1,卵,332
20230814,4,Miyazaki,0,米,692
20230803,2,Kumamoto,5,野菜,740
20230920,5,Nagasaki,4,油,301
20230824,4,Miyazaki,2,味噌,846
20230915,5,Nagasaki,1,卵,649
20231017,1,Saga,2,味噌,687
20230806,4,Miyazaki,5,野菜,587
20231030,2,Kumamoto,3,肉,818
20231029,3,Oita,2,味噌,767
20230802,3,Oita,0,米,550
20231019,5,Nagasaki,1,卵,724
20230828,2,Kumamoto,0,米,850
20230813,3,Oita,0,米,397
20230902,5,Nagasaki,1,卵,753
20230825,2,Kumamoto,3,肉,952
20230825,1,Saga,5,野菜,516
20230916,4,Miyazaki,0,米,791
20230908,5,Nagasaki,2,味噌,326
20231023,0,Fukuoka,2,味噌,594
20231025,0,Fukuoka,2,味噌,413
20230928,5,Nagasaki,5,野菜,775
20230916,4,Miyazaki,2,味噌,877
20230804,2,Kumamoto,2,味噌,510
20230913,5,Nagasaki,2,味噌,319
20231010,5,Nagasaki,2,味噌,663
20230824,3,Oita,3,肉,812
20230926,3,Oita,2,味噌,849
20230915,1,Saga,3,肉,775
20230816,5,Nagasaki,0,米,607
20231005,1,Saga,0,米,562
20230915,4,Miyazaki,3,肉,366
20231016,4,Miyazaki,0,米,938
20231031,3,Oita,1,卵,920
20231030,4,Miyazaki,2,味噌,628
20231008,1,Saga,3,肉,871
20230924,4,Miyazaki,3,肉,490
20230904,0,Fukuoka,3,肉,884
20230802,2,Kumamoto,3,肉,387
20230905,4,Miyazaki,5,野菜,474
20230804,1,Saga,5,野菜,445
20230914,2,Kumamoto,4,油,358
20230926,2,Kumamoto,5,野菜,988
20230806,2,Kumamoto,1,卵,499
20230907,0,Fukuoka,5,野菜,461
20231011,1,Saga,0,米,742
20230914,0,Fukuoka,4,油,355
20230906,4,Miyazaki,0,米,721
20230827,2,Kumamoto,5,野菜,901
20231014,5,Nagasaki,3,肉,353
20230921,5,Nagasaki,0,米,964
20230928,4,Miyazaki,0,米,461
20230901,1,Saga,4,油,360
20230830,6,Kagoshima,1,卵,837
20230823,3,Oita,2,味噌,480
20231001,3,Oita,3,肉,734
20230824,1,Saga,1,卵,350
20231018,1,Saga,5,野菜,443
20230930,2,Kumamoto,5,野菜,949
20231024,5,Nagasaki,4,油,504
20230911,2,Kumamoto,1,卵,670
20230920,3,Oita,2,味噌,417
20231025,6,Kagoshima,3,肉,947
20230926,2,Kumamoto,4,油,340
20231019,6,Kagoshima,4,油,316
20230802,0,Fukuoka,2,味噌,830
20231008,1,Saga,5,野菜,694
20230911,6,Kagoshima,5,野菜,528
20230907,4,Miyazaki,0,米,341
20230801,6,Kagoshima,0,米,639
20230805,3,Oita,1,卵,714
20230923,0,Fukuoka,0,米,573
20231030,0,Fukuoka,0,米,378
20230930,1,Saga,1,卵,445
20230827,0,Fukuoka,3,肉,410
20230812,1,Saga,0,米,526
20230926,1,Saga,4,油,866
20231013,3,Oita,3,肉,801
20230809,6,Kagoshima,2,味噌,723
20230928,6,Kagoshima,2,味噌,812
20230914,0,Fukuoka,3,肉,848
20231014,0,Fukuoka,0,米,987
20231016,1,Saga,4,油,999
20230805,0,Fukuoka,5,野菜,975
20230828,3,Oita,1,卵,811
20230830,3,Oita,3,肉,384
20231010,6,Kagoshima,2,味噌,642
20230923,6,Kagoshima,4,油,379
20230906,5,Nagasaki,4,油,978
20230802,2,Kumamoto,2,味噌,899
20231012,4,Miyazaki,2,味噌,813
20231007,4,Miyazaki,5,野菜,926
20230914,2,Kumamoto,4,油,582
20230823,3,Oita,0,米,351
20230904,6,Kagoshima,1,卵,894
20230803,5,Nagasaki,4,油,839
20230914,0,Fukuoka,1,卵,891
20230818,1,Saga,2,味噌,664
20230903,0,Fukuoka,4,油,695
20230920,1,Saga,1,卵,411
20230808,4,Miyazaki,4,油,920
20231013,6,Kagoshima,2,味噌,964
20231025,5,Nagasaki,2,味噌,491
20230926,5,Nagasaki,4,油,682
20230910,0,Fukuoka,5,野菜,558
20231004,5,Nagasaki,4,油,782
20230814,6,Kagoshima,0,米,728
20230917,2,Kumamoto,3,肉,751
20231016,1,Saga,1,卵,776
20230828,2,Kumamoto,0,米,736
20231014,4,Miyazaki,5,野菜,993
20230924,2,Kumamoto,0,米,558
20230810,4,Miyazaki,0,米,794
20230911,4,Miyazaki,2,味噌,428
20230909,0,Fukuoka,4,油,365
20231015,6,Kagoshima,0,米,675
20231015,6,Kagoshima,5,野菜,909
20230813,0,Fukuoka,3,肉,828
20231013,3,Oita,1,卵,881
20231030,2,Kumamoto,2,味噌,792
20230924,1,Saga,5,野菜,816
20230912,1,Saga,1,卵,918
20230914,1,Saga,2,味噌,783
20231008,5,Nagasaki,0,米,381
20230804,5,Nagasaki,1,卵,512
20231010,5,Nagasaki,4,油,841
20231021,1,Saga,2,味噌,838
20231019,4,Miyazaki,2,味噌,424
20230920,1,Saga,0,米,613
20231020,1,Saga,2,味噌,420
20230831,2,Kumamoto,2,味噌,368
20230804,6,Kagoshima,4,油,948
